	channel	date	message
1006	azad	2019-10-23 21:14:02	خیلی خنده داره واقعا یسری به اصطلاح دانشجوی تحصیلکرده تو جون هم افتادین و ما باید جنجال های شمارو بخونیم دانشگاه اومدی که اون تفکرات کلیشه ای و جبهه گیری های مسخره رو نسبت به جنس مخالف بزاری کنار و راحت تر بتونی ارتباط سالم و دوستانه تو جامعه برقرار کنی نه مثل تام و جری تو جون هم باشین و یکم صبوری نکنید احترام به عقاید و باورهای همدیگه رو فراموش نکنیم   قیلیویلی  بهترین تویتهای آزاد پزشکی     
1007	azad	2019-10-23 21:23:02	پسری خوبه که انسان باشه حالا این انسانیت هستش که برای همه ای ادم های دنیا یکسانه و ایماناخلاق باتشکر   گلی  بهترین تویتهای آزاد پزشکی     
1008	azad	2019-10-23 21:40:04	خدا رو شکر خیالم راحت شد  اناریلدا  توییتر آزاد پزشکی     
1009	azad	2019-10-24 04:07:51	حالا ک بحث داغه بگم ک همه فک میکنن پسرا ظاهر براشون مهمه دخترا پول بگم سخت دراشتباهید من دخترم و ب شدت ظاهر برام مهمه هی میام ازین فانتزیا ک ادم با شخصیت بهتره رو پیاده کنم ولی دلم زیبا پسنده پسر باییییید خوشگل باشه تامام     لیلی موون   بهترین تویتهای آزاد پزشکی     
1010	azad	2019-10-24 09:09:01	منم اومدم فاز عاشقانه و غمگین بردارم  یه دفعه یادم افتاد اینستامو پاک کردم  در کل اتفاق خوبی بود از شر چس ناله های پاییزی و عاشقانه ی ملت در امانم پاییز فصل مسمومیه و نصف بیشتر عشق و عاشقیای این فصل الکی  اگه تو اوج گرمای تابستون از کسی خوشتون اومد اون درسته   خلاصه اینکه از تمام دوران لیسانسم من موندم و همین یه کانال و توییت های شما دوستان پس عاشقانه ها  دعواها و قضاوتهای مربوط به جنس مخالفو تو توییتر نریزید استوری کنید زودتر به دست صاحبش میرسه   پاییز زده   شبق  بهترین تویتهای آزاد پزشکی     
1011	azad	2019-10-24 09:50:03	این خانومایی که دنبال  و  و  هستن هنوز آدم بد به پستشون نخورده وگرنه به صفر که هیچی به منفی هم راضی میشن      بهترین تویتهای آزاد پزشکی     
1012	azad	2019-10-24 10:46:02	بیاید آدماروقضاوت نکنیم دختروپسرهم نداره منم قضاوت نمیکنم ولی فکرمیکنم آدمی که چشم ودلش سیرباشه بادیدن یه پسرپولدارقبلی روول نمیکنه یا پسری که از بچگی باشرف بزرگ شده باشه بادیدن یه آدم خوشگلتر اون قبلی روول نمیکنه چون درهرحل یکی پولدارتریاقشنگ ترپیدامیشه  آدما میرن سراغ کمبودهاشون اون چیزی که باارزشه تلاشیه که واس داشتن همدیگه انجام میدیم     بهترین تویتهای آزاد پزشکی     
1013	azad	2019-10-24 11:07:01	والا من خودم به شخصه معارم اصلا پول نست بشتر شخصت طرف برام مهمه ه آدم نجب باشه و از خدا بترسه و وجدان داشته باشه ول سو پدا نمنم ه حت روش راش بزنم شما آقاون ه به دخترا مگد آهن پرست و پول مشه بگد دخترا دنبال چ باشن پس حداقل ه چز از خودتون رو نن بعد تقصرا رو بندازن گردن ما     بهترین تویتهای آزاد پزشکی     
1014	azad	2019-10-24 12:13:02	یه چیزی به آقا پسرای گل بگم عزیزان چرا برای حال کردنتون پلنگ پسند میشین موقع ازدواج باید برن از حوزه علمیه جمتون کنن خدایی فازتون رو معلوم کنین   ترمک  بهترین تویتهای آزاد پزشکی     
1015	azad	2019-10-24 12:33:02	شیمیستای با سواد روزتون مبارک میدونید چیهشیمی اصلا یعنی زندگی    شیمی یعنی کلی درس بخونی یعنی یه عالمه درس سخت    یعنی همه چی رو موشکافانه نگاه کنی یعنی به تولید مواد جدید عدد آووگادرو معروف و که دیگه همه مون خبر داریم چیه  همون  در ده به توان بیست و سه معروف حالا ساعت   صبح ا بعد از ظهر  اکتبر هر سال به افتخار عدد مول جشن م گریم که همه بدونن چقدر ما وجود ما شیمیستا تو این دنیا مهمه    شما خودت ببین    تو همه جا به تخصصمون نیاز دارن همه جا بالاخره یه مولکول و باید تجزیه کرد یه چیزی رو باید تولید کرد  خداییش رشته شیمی یه جورایی اگه ریز بشیم بهش می بینیم پایه ی زندگیمون برش بنا شده از آبی که میخوریم تاهوایی که تنفس میکنیم وغذایی که می خوریم همه به شیمی مربوطن اصلا اگه واکنش شیمیایی رخ نمی داد هیچ نوع سلولی به وجود نمی اومد و در نتیجه حیاتی نبود یعنی عدم     اصلا میدونید ما شیمیستا علاوه بر اینکه نیمه پر لیوان آب رو میبینیم نیمه خالیش که هوا باشه رو هم میبینیماصلا مگه وقتی هوا باشه از نظر ما نیمه خالی هم وجود داره  در برخی از روایات نامعتبر آومده که اگه شیمیستی این روز رو فراموش کنه به کچلی مبتلا شده و تمامی درسهاش و می افته در برخی دیگر آورده شده که چنانچه غیرشیمیستی این روز راو بی اهمیت تلقی کند با اسید سولفوریک غلیظ توسط سایر شیمیست ها تیتر شده و عاقبت به خیر میشه     در این روز جهانی    ما ایرانی ها هفت سین شیمی مون رو برپا خواهیم کرد و همچنان امیدوار خواهیم بود که تا قبل ازاینکه دانشمندانمون توسط سایر کشورها مصادره شن یه روز به نام شیمی در تاریخ کشورمون داشته باشیم    در آخر از جناب آقای جابر ابن حیان محترم به عنوان پیشکسوت عرصه شیمی تشکر میکنیم که باعث شد ما به رشته مون افتخار کنیم  بازم کلی روزتون مبارک کیمیاگران عزیز   بسیج دانشجویی  بهترین تویتهای آزاد پزشکی     
1016	azad	2019-10-24 14:17:01	فکرمیکردم وقتی بیام دانشگاه میتونم اونی که میخامو پیداکنمولی برعکس از هرچی دختره زده شدم   نودوهشتی  بهترین تویتهای آزاد پزشکی     
1017	azad	2019-10-24 15:10:04	تیزر فیلم سینمایی رحمان  فروش این فیلم در کمتر از  هفته اکران به  میلیارد تومان رسید  این فیلم کمدی پس از فروش  میلیاردی به علت عدم سانسور از پرده سینماها پایین کشیده شد   منتظر پیام بعدی من باشید   مستر مووی  توییتر آزاد پزشکی     
1018	azad	2019-10-24 17:30:04	عصر پنجشنبه شد از حال دلم بیزارم مثل ابری هوس بارش باران دارم      شعروز  توییتر آزاد پزشکی     
1019	azad	2019-10-24 18:14:01	دتر اله قمشه ا چقدر زیبا میگوید                                                        ن                           نمیخوای                                                                                سیدشونم  بهترین تویتهای آزاد پزشکی     
1020	azad	2019-10-24 18:37:32	خب اینم دغدغه ی ورودیای نود هشتیمون  واقعا این کشور رو به پیشرفته       جیم لون  توییتر آزاد پزشکی     
